"team","squad_number","player_name","player_name_zh","player_name_zh_status","wikipedia_title","position","date_of_birth","club","club_country","caps","goals","squad_status","availability","source_url","verified_at"
"Jordan","13","Mahmoud Al-Mardi","","missing_zh_label","Mahmoud_Al-Mardi","FW","1993-10-06","Al-Hussein","Jordan Football Association","89","9","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","14","Rajaei Ayed","","missing_zh_label","Rajaei_Ayed","MF","1993-07-25","Al-Hussein","Jordan Football Association","72","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","15","Ibrahim Sadeh","","missing_zh_label","Ibrahim_Sadeh","MF","2000-04-27","Al-Karma","Iraq Football Association","57","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","16","Mo Abualnadi","","missing_zh_label","Mo_Abualnadi","DF","2001-02-08","Selangor","Football Association of Malaysia","18","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","17","Salim Obaid","","missing_zh_label","Salim_Obaid","DF","1992-01-17","Al-Hussein","Jordan Football Association","11","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","18","Mohammad Taha","","missing_zh_label","Mohammad_Taha_(footballer)","MF","2005-07-13","Al-Hussein","Jordan Football Association","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","19","Saed Al-Rosan","","missing_zh_label","Saed_Al-Rosan","DF","1997-02-01","Al-Hussein","Jordan Football Association","21","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","20","Mohannad Abu Taha","","missing_zh_label","Mohannad_Abu_Taha","MF","2003-02-02","Al-Quwa Al-Jawiya","Iraq Football Association","29","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","21","Nizar Al-Rashdan","","missing_zh_label","Nizar_Al-Rashdan","MF","1999-03-23","Qatar SC","Qatar Football Association","47","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","22","Abdallah Al-Fakhouri","","missing_zh_label","Abdallah_Al-Fakhouri","GK","2000-01-22","Al-Wehdat","Jordan Football Association","11","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","23","Ihsan Haddad","","missing_zh_label","Ihsan_Haddad","DF","1994-02-05","Al-Hussein","Jordan Football Association","92","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","24","Ali Azaizeh","","missing_zh_label","Ali_Azaizeh","FW","2004-04-13","Al-Shabab","Saudi Arabian Football Federation","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","25","Mohammad Al-Dawoud","","missing_zh_label","Mohammad_Al-Dawoud","MF","1992-04-12","Al-Wehdat","Jordan Football Association","13","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Jordan","26","Anas Badawi","","missing_zh_label","Anas_Badawi","DF","1997-09-13","Al-Faisaly","Jordan Football Association","1","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","1","Diogo Costa","","missing_zh_label","Diogo_Costa","GK","1999-09-19","Porto","Portuguese Football Federation","43","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","2","Nélson Semedo","","missing_zh_label","Nélson_Semedo","DF","1993-11-16","Fenerbahçe","Turkish Football Federation","50","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","3","Rúben Dias","","missing_zh_label","Rúben_Dias","DF","1997-05-14","Manchester City","The Football Association","76","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","4","Tomás Araújo","","missing_zh_label","Tomás_Araújo","DF","2002-05-16","Benfica","Portuguese Football Federation","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","5","Diogo Dalot","","missing_zh_label","Diogo_Dalot","DF","1999-03-18","Manchester United","The Football Association","35","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","6","Matheus Nunes","","missing_zh_label","Matheus_Nunes","MF","1998-08-27","Manchester City","The Football Association","20","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","7","Cristiano Ronaldo","","missing_zh_label","Cristiano_Ronaldo","FW","1985-02-05","Al-Nassr","Saudi Arabian Football Federation","228","143","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","8","Bruno Fernandes","","missing_zh_label","Bruno_Fernandes","MF","1994-09-08","Manchester United","The Football Association","89","29","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","9","Gonçalo Ramos","","missing_zh_label","Gonçalo_Ramos","FW","2001-06-20","Paris Saint-Germain","French Football Federation","25","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","10","Bernardo Silva","","missing_zh_label","Bernardo_Silva","MF","1994-08-10","Manchester City","The Football Association","109","14","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","11","João Félix","","missing_zh_label","João_Félix","FW","1999-11-10","Al-Nassr","Saudi Arabian Football Federation","54","12","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","12","José Sá","","missing_zh_label","José_Sá","GK","1993-01-17","Wolverhampton Wanderers","The Football Association","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","13","Renato Veiga","","missing_zh_label","Renato_Veiga","DF","2003-07-29","Villarreal","Royal Spanish Football Federation","13","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","14","Gonçalo Inácio","","missing_zh_label","Gonçalo_Inácio","DF","2001-08-25","Sporting CP","Portuguese Football Federation","22","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","15","João Neves","","missing_zh_label","João_Neves","MF","2004-09-27","Paris Saint-Germain","French Football Federation","22","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","16","Francisco Trincão","","missing_zh_label","Francisco_Trincão","FW","1999-12-29","Sporting CP","Portuguese Football Federation","18","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","17","Rafael Leão","","missing_zh_label","Rafael_Leão","FW","1999-06-10","Milan","Italian Football Federation","44","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","18","Pedro Neto","","missing_zh_label","Pedro_Neto","FW","2000-03-09","Chelsea","The Football Association","25","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","19","Gonçalo Guedes","","missing_zh_label","Gonçalo_Guedes","FW","1996-11-29","Real Sociedad","Royal Spanish Football Federation","34","8","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","20","João Cancelo","","missing_zh_label","João_Cancelo","DF","1994-05-27","Barcelona","Royal Spanish Football Federation","68","12","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","21","Rúben Neves","","missing_zh_label","Rúben_Neves","MF","1997-03-13","Al-Hilal","Saudi Arabian Football Federation","67","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","22","Rui Silva","","missing_zh_label","Rui_Silva_(footballer,_born_1994)","GK","1994-02-07","Sporting CP","Portuguese Football Federation","3","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","23","Vitinha","","missing_zh_label","Vitinha","MF","2000-02-13","Paris Saint-Germain","French Football Federation","38","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","24","Samú Costa","","missing_zh_label","Samú_Costa","DF","2000-11-27","Mallorca","Royal Spanish Football Federation","6","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","25","Nuno Mendes","","missing_zh_label","Nuno_Mendes_(footballer,_born_2002)","DF","2002-06-19","Paris Saint-Germain","French Football Federation","44","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Portugal","26","Francisco Conceição","","missing_zh_label","Francisco_Conceição","FW","2002-12-14","Juventus","Italian Football Federation","17","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","1","Lionel Mpasi","","missing_zh_label","Lionel_Mpasi","GK","1994-08-01","Le Havre","French Football Federation","29","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","2","Aaron Wan-Bissaka","","missing_zh_label","Aaron_Wan-Bissaka","DF","1997-11-26","West Ham United","The Football Association","12","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","3","Steve Kapuadi","","missing_zh_label","Steve_Kapuadi","DF","1998-04-30","Widzew Łódź","Polish Football Association","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","4","Axel Tuanzebe","","missing_zh_label","Axel_Tuanzebe","DF","1997-11-14","Burnley","The Football Association","14","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","5","Dylan Batubinsika","","missing_zh_label","Dylan_Batubinsika","DF","1996-02-15","AEL","Hellenic Football Federation","14","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","6","Ngal'ayel Mukau","","missing_zh_label","Ngal'ayel_Mukau","MF","2004-11-03","Lille","French Football Federation","14","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","7","Nathanaël Mbuku","","missing_zh_label","Nathanaël_Mbuku","MF","2002-03-16","Montpellier","French Football Federation","19","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","8","Samuel Moutoussamy","","missing_zh_label","Samuel_Moutoussamy","MF","1996-08-12","Atromitos","Hellenic Football Federation","58","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","9","Brian Cipenga","","missing_zh_label","Brian_Cipenga","FW","1998-03-11","Castellón","Royal Spanish Football Federation","8","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","10","Théo Bongonda","","missing_zh_label","Théo_Bongonda","MF","1995-11-20","Spartak Moscow","Russian Football Union","38","7","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","11","Gaël Kakuta","","missing_zh_label","Gaël_Kakuta","FW","1991-06-21","AEL","Hellenic Football Federation","31","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","12","Joris Kayembe","","missing_zh_label","Joris_Kayembe","DF","1994-08-08","Genk","Royal Belgian Football Association","26","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","13","Meschak Elia","","missing_zh_label","Meschak_Elia","FW","1997-08-06","Alanyaspor","Turkish Football Federation","69","12","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","14","Noah Sadiki","","missing_zh_label","Noah_Sadiki","MF","2004-12-17","Sunderland","The Football Association","20","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","15","Aaron Tshibola","","missing_zh_label","Aaron_Tshibola","MF","1995-01-02","Kilmarnock","Scottish Football Association","17","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","16","Timothy Fayulu","","missing_zh_label","Timothy_Fayulu","GK","1999-07-24","Noah","Football Federation of Armenia","3","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","17","Cédric Bakambu","","missing_zh_label","Cédric_Bakambu","FW","1991-04-11","Real Betis","Royal Spanish Football Federation","70","21","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","18","Charles Pickel","","missing_zh_label","Charles_Pickel","MF","1997-05-15","Espanyol","Royal Spanish Football Federation","34","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","19","Fiston Mayele","","missing_zh_label","Fiston_Mayele","FW","1994-06-24","Pyramids","Egyptian Football Association","37","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","20","Yoane Wissa","","missing_zh_label","Yoane_Wissa","FW","1996-09-03","Newcastle United","The Football Association","38","9","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","21","Matthieu Epolo","","missing_zh_label","Matthieu_Epolo","GK","2005-01-15","Standard Liège","Royal Belgian Football Association","1","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","22","Chancel Mbemba","","missing_zh_label","Chancel_Mbemba","DF","1994-08-08","Lille","French Football Federation","109","7","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","23","Simon Banza","","missing_zh_label","Simon_Banza","FW","1996-08-13","Al Jazira","United Arab Emirates Football Association","15","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","24","Gédéon Kalulu","","missing_zh_label","Gédéon_Kalulu","DF","1997-08-29","Aris Limassol","Cyprus Football Association","28","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","25","Edo Kayembe","","missing_zh_label","Edo_Kayembe","MF","1998-06-03","Watford","The Football Association","43","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"DR Congo","26","Arthur Masuaku","","missing_zh_label","Arthur_Masuaku","DF","1993-11-07","Lens","French Football Federation","45","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","1","Utkir Yusupov","","missing_zh_label","Utkir_Yusupov","GK","1991-01-04","Navbahor Namangan","Uzbekistan Football Association","40","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","2","Abdukodir Khusanov","","missing_zh_label","Abdukodir_Khusanov","DF","2004-02-29","Manchester City","The Football Association","27","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","3","Khojiakbar Alijonov","","missing_zh_label","Khojiakbar_Alijonov","DF","1997-04-19","Pakhtakor","Uzbekistan Football Association","40","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","4","Farrukh Sayfiev","","missing_zh_label","Farrukh_Sayfiev","DF","1991-01-17","Neftchi Fergana","Uzbekistan Football Association","46","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","5","Rustam Ashurmatov","","missing_zh_label","Rustam_Ashurmatov","DF","1996-07-07","Esteghlal","Football Federation Islamic Republic of Iran","49","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","6","Akmal Mozgovoy","","missing_zh_label","Akmal_Mozgovoy","MF","1999-04-02","Pakhtakor","Uzbekistan Football Association","25","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","7","Otabek Shukurov","","missing_zh_label","Otabek_Shukurov","MF","1996-06-22","Baniyas","United Arab Emirates Football Association","84","9","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","8","Jamshid Iskanderov","","missing_zh_label","Jamshid_Iskanderov","MF","1993-10-16","Neftchi Fergana","Uzbekistan Football Association","38","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","9","Odiljon Hamrobekov","","missing_zh_label","Odiljon_Hamrobekov","MF","1996-02-13","Tractor","Football Federation Islamic Republic of Iran","72","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","10","Ruslanbek Jiyanov","","missing_zh_label","Ruslanbek_Jiyanov","MF","2001-06-05","Navbahor Namangan","Uzbekistan Football Association","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","11","Oston Urunov","","missing_zh_label","Oston_Urunov","MF","2000-12-19","Persepolis","Football Federation Islamic Republic of Iran","42","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","12","Abduvohid Nematov","","missing_zh_label","Abduvohid_Nematov","GK","2001-03-20","Nasaf","Uzbekistan Football Association","8","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","13","Sherzod Nasrullaev","","missing_zh_label","Sherzod_Nasrullaev","DF","1998-07-23","Nasaf","Uzbekistan Football Association","31","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","14","Eldor Shomurodov","","missing_zh_label","Eldor_Shomurodov","FW","1995-06-29","İstanbul Başakşehir","Turkish Football Federation","92","44","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","15","Umar Eshmurodov","","missing_zh_label","Umar_Eshmurodov","DF","1992-11-30","Nasaf","Uzbekistan Football Association","29","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","16","Botirali Ergashev","","missing_zh_label","Botirali_Ergashev","GK","1995-06-23","Neftchi Fergana","Uzbekistan Football Association","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","17","Dostonbek Khamdamov","","missing_zh_label","Dostonbek_Khamdamov","MF","1996-07-24","Pakhtakor","Uzbekistan Football Association","34","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","18","Abdulla Abdullaev","","missing_zh_label","Abdulla_Abdullaev","DF","1997-09-01","Dibba","United Arab Emirates Football Association","17","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","19","Azizjon Ganiev","","missing_zh_label","Azizjon_Ganiev","MF","1998-02-22","Al Bataeh","United Arab Emirates Football Association","19","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","20","Azizbek Amonov","","missing_zh_label","Azizbek_Amonov","FW","1997-10-30","Dinamo Samarqand","Uzbekistan Football Association","12","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","21","Igor Sergeev","","missing_zh_label","Igor_Sergeev","FW","1993-04-30","Persepolis","Football Federation Islamic Republic of Iran","83","25","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","22","Abbosbek Fayzullaev","","missing_zh_label","Abbosbek_Fayzullaev","MF","2003-10-03","İstanbul Başakşehir","Turkish Football Federation","32","8","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","23","Sherzod Esanov","","missing_zh_label","Sherzod_Esanov","MF","2003-02-01","Bukhara","Uzbekistan Football Association","1","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","24","Bekhruz Karimov","","missing_zh_label","Bekhruz_Karimov","DF","2007-08-07","Surkhon Termiz","Uzbekistan Football Association","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","25","Avazbek Ulmasaliev","","missing_zh_label","Avazbek_Ulmasaliev","DF","2000-03-27","AGMK","Uzbekistan Football Association","0","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Uzbekistan","26","Jakhongir Urozov","","missing_zh_label","Jakhongir_Urozov","DF","2004-01-18","Dinamo Samarqand","Uzbekistan Football Association","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","1","David Ospina","","missing_zh_label","David_Ospina","GK","1988-08-31","Atlético Nacional","Colombian Football Federation","130","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","2","Daniel Muñoz","","missing_zh_label","Daniel_Muñoz_(footballer)","DF","1996-05-26","Crystal Palace","The Football Association","46","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","3","Jhon Lucumí","","missing_zh_label","Jhon_Lucumí","DF","1998-06-26","Bologna","Italian Football Federation","37","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","4","Santiago Arias","","missing_zh_label","Santiago_Arias","DF","1992-01-13","Independiente","Argentine Football Association","68","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","5","Kevin Castaño","","missing_zh_label","Kevin_Castaño","MF","2000-09-29","River Plate","Argentine Football Association","25","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","6","Richard Ríos","","missing_zh_label","Richard_Ríos","MF","2000-06-02","Benfica","Portuguese Football Federation","32","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","7","Luis Díaz","","missing_zh_label","Luis_Díaz_(footballer,_born_1997)","FW","1997-01-13","Bayern Munich","German Football Association","74","22","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","8","Jorge Carrascal","","missing_zh_label","Jorge_Carrascal","MF","1998-05-25","Flamengo","Brazilian Football Confederation","24","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","9","Jhon Córdoba","","missing_zh_label","Jhon_Córdoba","FW","1993-05-11","Krasnodar","Russian Football Union","21","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","10","James Rodríguez","","missing_zh_label","James_Rodríguez","MF","1991-07-12","Minnesota United FC","United States Soccer Federation","126","31","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Colombia","11","Jhon Arias","","missing_zh_label","Jhon_Arias_(footballer)","MF","1997-09-21","Palmeiras","Brazilian Football Confederation","38","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
